,Unnamed: 0,Unnamed: 0.1,년도,월,일,요일,시각,사고등급,사망자수,중상자수,경상자수,부상자수,연령,성별,경력,음주,종별,용도,관련자2,사고형태,기상상태,일광상태,사고유형1,사고유형2,법규위반,도로종류,지점명,위도,경도,자치구,Unnamed: 0.1.1,0,0.1,0.0,grade,class,target
97,97,152,2019,2,19,화요일,5,경상사고,0,0,1,0,39,남,15년이상,,승용,비사업용,보행자,기타사고,눈,새벽,차대사람,길가장자리구역통행중,안전운전불이행,특별광역시도,선릉역부근,37.504487,127.048957,강남구,,,,,30~39,65세 미만 운전자,0
98,98,154,2019,5,24,금요일,17,중상사고,0,1,0,0,26,여,10년미만,,승용,비사업용,승용,진입회전사고,맑음,주간,차대차,측면직각충돌,직진우회전진행방해,특별광역시도,선릉역부근,37.504487,127.048957,강남구,,,,,20~29,65세 미만 운전자,0
99,99,157,2019,6,27,목요일,8,경상사고,0,0,2,0,45,남,10년미만,,승용,비사업용,승용,기타사고,맑음,출퇴근,차대차,차대차-기타,기타,기타,선릉역부근,37.504487,127.048957,강남구,,,,,40~49,65세 미만 운전자,0
100,100,158,2019,6,24,월요일,19,경상사고,0,0,1,0,62,여,15년이상,,승용,비사업용,보행자,기타사고,맑음,출퇴근,차대사람,길가장자리구역통행중,안전운전불이행,특별광역시도,선릉역부근,37.504487,127.048957,강남구,,,,,60~69,65세 미만 운전자,0
101,101,159,2019,7,14,일요일,15,경상사고,0,0,2,0,34,남,15년이상,,이륜,데이터오류,보행자,기타사고,맑음,주간,차대사람,차대사람-기타,안전운전불이행,특별광역시도,선릉역부근,37.504487,127.048957,강남구,,,,,30~39,65세 미만 운전자,0
102,102,164,2017,4,5,수요일,1,중상사고,0,1,0,0,40,여,15년이상,,승용,비사업용,승용,기타사고,맑음,심야,차대차,차대차-기타,안전운전불이행,특별광역시도,선릉역사거리,37.5044881,127.0489644,강남구,,,,,40~49,65세 미만 운전자,0
103,103,165,2017,4,14,금요일,1,경상사고,0,0,2,0,47,남,15년이상,,승용,비사업용,승용,일직선사고,맑음,심야,차대차,추돌(진행중),안전운전불이행,특별광역시도,선릉역사거리,37.5044881,127.0489644,강남구,,,,,40~49,65세 미만 운전자,0
104,104,166,2017,4,5,수요일,19,경상사고,0,0,2,0,60,남,15년이상,,승용,사업용,승용,일직선사고,맑음,출퇴근,차대차,추돌(진행중),안전운전불이행,특별광역시도,선릉역사거리,37.5044881,127.0489644,강남구,,,,,60~69,65세 미만 운전자,0
105,105,167,2017,4,21,금요일,23,경상사고,0,0,2,0,34,남,15년미만,0.0,승용,비사업용,승용,일직선사고,맑음,심야,차대차,정면충돌,안전운전불이행,특별광역시도,선릉역사거리,37.5044881,127.0489644,강남구,,,,,30~39,65세 미만 운전자,0
106,106,168,2017,5,31,수요일,7,중상사고,0,1,0,0,51,남,15년이상,,승합,사업용,보행자,보행횡단사고,맑음,출퇴근,차대사람,횡단중,보행자보호의무위반,특별광역시도,선릉역사거리,37.5044881,127.0489644,강남구,,,,,50~59,65세 미만 운전자,0
107,107,169,2017,5,22,월요일,15,경상사고,0,0,1,0,37,여,15년이상,,승용,비사업용,보행자,기타사고,맑음,주간,차대사람,차도통행중,안전운전불이행,특별광역시도,선릉역사거리,37.5044881,127.0489644,강남구,,,,,30~39,65세 미만 운전자,0
108,108,171,2017,6,14,수요일,16,경상사고,0,0,1,0,60,남,15년이상,,승용,사업용,원동기,진입회전사고,맑음,주간,차대차,측면직각충돌,신호위반,특별광역시도,선릉역사거리,37.5044881,127.0489644,강남구,,,,,60~69,65세 미만 운전자,0
109,109,172,2017,7,7,금요일,20,경상사고,0,0,1,0,45,남,2년미만,,승용,사업용,승용,진입회전사고,비,출퇴근,차대차,측면직각충돌,안전거리미확보,특별광역시도,선릉역사거리,37.5044881,127.0489644,강남구,,,,,40~49,65세 미만 운전자,0
110,110,173,2017,9,20,수요일,20,경상사고,0,0,1,0,39,남,10년미만,,승용,비사업용,승용,기타사고,맑음,출퇴근,차대차,차대차-기타,안전거리미확보,특별광역시도,선릉역사거리,37.5044881,127.0489644,강남구,,,,,30~39,65세 미만 운전자,0
111,111,175,2017,10,12,목요일,8,중상사고,0,1,5,0,25,남,4년미만,0.0,승용,비사업용,승용,일직선사고,맑음,출퇴근,차대차,추돌(진행중),안전운전불이행,특별광역시도,선릉역사거리,37.5044881,127.0489644,강남구,,,,,20~29,65세 미만 운전자,0
112,112,178,2018,2,7,수요일,14,경상사고,0,0,2,0,36,남,15년미만,,승용,비사업용,승용,일직선사고,맑음,주간,차대차,추돌(진행중),교차로운행방법위반,특별광역시도,선릉역사거리,37.5044881,127.0489644,강남구,,,,,30~39,65세 미만 운전자,0
113,113,181,2018,5,7,월요일,13,경상사고,0,0,1,0,36,남,데이터오류,,승용,사업용,승용,일직선사고,맑음,주간,차대차,추돌(진행중),안전운전불이행,특별광역시도,선릉역사거리,37.5044881,127.0489644,강남구,,,,,30~39,65세 미만 운전자,0
114,114,183,2018,7,6,금요일,2,중상사고,0,1,0,0,20,남,4년미만,0.0,승용,비사업용,승용,일직선사고,맑음,심야,차대차,추돌(진행중),안전운전불이행,특별광역시도,선릉역사거리,37.5044881,127.0489644,강남구,,,,,20~29,65세 미만 운전자,0
115,115,184,2018,7,5,목요일,10,경상사고,0,0,1,0,68,남,15년이상,,승용,사업용,승용,기타사고,기타,주간,차대차,차대차-기타,안전운전불이행,특별광역시도,선릉역사거리,37.5044881,127.0489644,강남구,,,,,60~69,65세 이상 고령운전자,1
116,116,185,2018,9,8,토요일,14,경상사고,0,0,1,0,35,남,2년미만,,승용,비사업용,승용,일직선사고,맑음,주간,차대차,추돌(진행중),안전운전불이행,특별광역시도,선릉역사거리,37.5044881,127.0489644,강남구,,,,,30~39,65세 미만 운전자,0
117,117,186,2018,9,5,수요일,17,경상사고,0,0,1,0,50,남,15년이상,,승용,사업용,이륜,일직선사고,맑음,주간,차대차,추돌(진행중),교차로운행방법위반,특별광역시도,선릉역사거리,37.5044881,127.0489644,강남구,,,,,50~59,65세 미만 운전자,0
118,118,187,2018,11,16,금요일,3,경상사고,0,0,1,0,54,남,15년이상,,승용,비사업용,승용,기타사고,맑음,심야,차대차,차대차-기타,안전운전불이행,특별광역시도,선릉역사거리,37.5044881,127.0489644,강남구,,,,,50~59,65세 미만 운전자,0
119,119,188,2019,2,5,화요일,13,중상사고,0,1,0,0,32,남,데이터오류,,승합,비사업용,이륜,진입회전사고,맑음,주간,차대차,측면직각충돌,신호위반,특별광역시도,선릉역사거리,37.5044881,127.0489644,강남구,,,,,30~39,65세 미만 운전자,0
120,120,189,2019,4,1,월요일,2,경상사고,0,0,1,0,25,남,10년미만,,승용,사업용,승용,기타사고,맑음,심야,차대차,차대차-기타,안전운전불이행,특별광역시도,선릉역사거리,37.5044881,127.0489644,강남구,,,,,20~29,65세 미만 운전자,0
121,121,190,2019,5,9,목요일,9,경상사고,0,0,1,0,88,여,15년이상,,승용,비사업용,승용,진입회전사고,맑음,주간,차대차,측면직각충돌,교차로운행방법위반,특별광역시도,선릉역사거리,37.5044881,127.0489644,강남구,,,,,80~89,65세 이상 고령운전자,1
122,122,191,2019,6,5,수요일,8,경상사고,0,0,1,0,62,남,15년이상,,승합,사업용,보행자,보행횡단사고,맑음,출퇴근,차대사람,횡단중,보행자보호의무위반,특별광역시도,선릉역사거리,37.5044881,127.0489644,강남구,,,,,60~69,65세 미만 운전자,0
123,123,193,2019,7,15,월요일,18,경상사고,0,0,1,0,66,남,15년이상,,승용,비사업용,이륜,기타사고,맑음,출퇴근,차대차,차대차-기타,안전운전불이행,기타,선릉역사거리,37.5044881,127.0489644,강남구,,,,,60~69,65세 이상 고령운전자,1
124,124,194,2019,7,10,수요일,21,경상사고,0,0,4,0,33,여,10년미만,,승용,비사업용,승용,진입회전사고,비,심야,차대차,측면직각충돌,안전운전불이행,기타,선릉역사거리,37.5044881,127.0489644,강남구,,,,,30~39,65세 미만 운전자,0
125,125,195,2019,8,25,일요일,5,중상사고,0,1,2,0,46,남,15년이상,,승용,사업용,승용,일직선사고,맑음,새벽,차대차,추돌(진행중),안전거리미확보,특별광역시도,선릉역사거리,37.5044881,127.0489644,강남구,,,,,40~49,65세 미만 운전자,0
126,126,196,2019,8,12,월요일,20,중상사고,0,1,0,0,41,남,15년이상,,승용,비사업용,이륜,기타사고,맑음,출퇴근,차대차,차대차-기타,안전운전불이행,특별광역시도,선릉역사거리,37.5044881,127.0489644,강남구,,,,,40~49,65세 미만 운전자,0
127,127,197,2019,9,11,수요일,0,중상사고,0,1,0,0,51,남,15년이상,,승용,사업용,보행자,기타사고,비,심야,차대사람,차대사람-기타,안전운전불이행,특별광역시도,선릉역사거리,37.5044881,127.0489644,강남구,,,,,50~59,65세 미만 운전자,0
128,128,199,2019,11,16,토요일,9,경상사고,0,0,1,0,54,남,15년이상,,승용,비사업용,이륜,진입회전사고,맑음,주간,차대차,측면직각충돌,신호위반,특별광역시도,선릉역사거리,37.5044881,127.0489644,강남구,,,,,50~59,65세 미만 운전자,0
129,129,200,2019,11,16,토요일,17,경상사고,0,0,2,0,51,여,15년이상,,승용,비사업용,승용,진입회전사고,맑음,주간,차대차,측면직각충돌,신호위반,특별광역시도,선릉역사거리,37.5044881,127.0489644,강남구,,,,,50~59,65세 미만 운전자,0
130,130,201,2019,11,30,토요일,19,경상사고,0,0,1,1,72,남,15년이상,,승용,사업용,승합,진입회전사고,맑음,출퇴근,차대차,차대차-기타,신호위반,기타,선릉역사거리,37.5044881,127.0489644,강남구,,,,,70~79,65세 이상 고령운전자,1
131,131,204,2017,1,10,화요일,13,경상사고,0,0,2,0,41,여,15년이상,,승용,비사업용,승용,일직선사고,맑음,주간,차대차,추돌(진행중),안전운전불이행,특별광역시도,성수대교남단사거리,37.5370472,127.0349351,강남구,,,,,40~49,65세 미만 운전자,0
132,132,205,2017,2,21,화요일,14,경상사고,0,0,1,2,51,남,15년이상,,화물,사업용,화물,일직선사고,맑음,주간,차대차,추돌(진행중),안전운전불이행,특별광역시도,성수대교남단사거리,37.5370472,127.0349351,강남구,,,,,50~59,65세 미만 운전자,0
133,133,206,2017,2,28,화요일,22,경상사고,0,0,3,0,37,남,15년이상,0.0,승용,사업용,승용,기타사고,맑음,심야,차대차,차대차-기타,안전거리미확보,특별광역시도,성수대교남단사거리,37.5370472,127.0349351,강남구,,,,,30~39,65세 미만 운전자,0
134,134,207,2017,4,16,일요일,18,경상사고,0,0,4,0,59,남,15년이상,,승용,사업용,승용,기타사고,맑음,출퇴근,차대차,차대차-기타,안전운전불이행,특별광역시도,성수대교남단사거리,37.5370472,127.0349351,강남구,,,,,50~59,65세 미만 운전자,0
135,135,209,2017,5,20,토요일,6,중상사고,0,1,14,1,35,남,15년이상,,승용,비사업용,승합,일직선사고,맑음,새벽,차대차,추돌(진행중),안전운전불이행,특별광역시도,성수대교남단사거리,37.5370472,127.0349351,강남구,,,,,30~39,65세 미만 운전자,0
136,136,210,2017,6,7,수요일,1,중상사고,0,1,0,0,59,남,10년미만,,승용,사업용,이륜,진입회전사고,비,심야,차대차,정면충돌,신호위반,특별광역시도,성수대교남단사거리,37.5370472,127.0349351,강남구,,,,,50~59,65세 미만 운전자,0
137,137,211,2017,6,1,목요일,4,경상사고,0,0,2,0,38,남,10년미만,0.0,승용,비사업용,화물,기타사고,맑음,심야,차대차,차대차-기타,안전운전불이행,특별광역시도,성수대교남단사거리,37.5370472,127.0349351,강남구,,,,,30~39,65세 미만 운전자,0
138,138,212,2017,7,26,수요일,12,경상사고,0,0,1,0,37,여,15년이상,,승용,비사업용,보행자,진입회전사고,맑음,주간,차대사람,보도통행중,신호위반,특별광역시도,성수대교남단사거리,37.5370472,127.0349351,강남구,,,,,30~39,65세 미만 운전자,0
139,139,213,2017,8,1,화요일,2,경상사고,0,0,2,1,28,남,15년이상,0.0,승용,비사업용,승용,진입회전사고,맑음,심야,차대차,정면충돌,신호위반,특별광역시도,성수대교남단사거리,37.5370472,127.0349351,강남구,,,,,20~29,65세 미만 운전자,0
140,140,214,2017,8,11,금요일,9,경상사고,0,0,1,0,74,남,15년이상,,승용,사업용,승용,일직선사고,맑음,주간,차대차,추돌(진행중),안전거리미확보,특별광역시도,성수대교남단사거리,37.5370472,127.0349351,강남구,,,,,70~79,65세 이상 고령운전자,1
141,141,216,2017,8,21,월요일,15,경상사고,0,0,1,0,25,남,데이터오류,,자전거,기타,보행자,보행횡단사고,비,주간,차대사람,횡단중,안전운전불이행,특별광역시도,성수대교남단사거리,37.5370472,127.0349351,강남구,,,,,20~29,65세 미만 운전자,0
142,142,217,2017,9,21,목요일,0,경상사고,0,0,2,0,60,남,15년이상,,승용,사업용,이륜,진입회전사고,맑음,심야,차대차,추돌(진행중),신호위반,특별광역시도,성수대교남단사거리,37.5370472,127.0349351,강남구,,,,,60~69,65세 미만 운전자,0
143,143,218,2017,10,28,토요일,2,경상사고,0,0,3,0,45,남,15년이상,,승용,비사업용,승용,진입회전사고,맑음,심야,차대차,측면직각충돌,교차로운행방법위반,특별광역시도,성수대교남단사거리,37.5370472,127.0349351,강남구,,,,,40~49,65세 미만 운전자,0
144,144,219,2017,10,28,토요일,7,경상사고,0,0,1,2,50,남,15년이상,,승용,사업용,화물,기타사고,맑음,출퇴근,차대차,차대차-기타,안전운전불이행,특별광역시도,성수대교남단사거리,37.5370472,127.0349351,강남구,,,,,50~59,65세 미만 운전자,0
145,145,220,2017,12,19,화요일,20,경상사고,0,0,1,0,64,남,15년이상,,승용,사업용,승용,진입회전사고,맑음,출퇴근,차대차,측면직각충돌,차로위반,특별광역시도,성수대교남단사거리,37.5370472,127.0349351,강남구,,,,,60~69,65세 미만 운전자,0
146,146,222,2018,1,21,일요일,1,경상사고,0,0,2,0,37,남,15년이상,,화물,비사업용,화물,기타사고,맑음,심야,차대차,차대차-기타,안전거리미확보,특별광역시도,성수대교남단사거리,37.5370472,127.0349351,강남구,,,,,30~39,65세 미만 운전자,0
147,147,227,2018,3,1,목요일,19,경상사고,0,0,2,0,36,남,15년미만,,승용,비사업용,승용,기타사고,맑음,출퇴근,차대차,차대차-기타,교차로운행방법위반,특별광역시도,성수대교남단사거리,37.5370472,127.0349351,강남구,,,,,30~39,65세 미만 운전자,0
148,148,229,2018,4,17,화요일,16,경상사고,0,0,2,0,59,여,15년이상,,승용,비사업용,승용,기타사고,맑음,주간,차대차,차대차-기타,교차로운행방법위반,특별광역시도,성수대교남단사거리,37.5370472,127.0349351,강남구,,,,,50~59,65세 미만 운전자,0
149,149,230,2018,4,22,일요일,20,경상사고,0,0,3,0,23,남,15년이상,,승용,비사업용,승용,진입회전사고,맑음,출퇴근,차대차,측면직각충돌,신호위반,특별광역시도,성수대교남단사거리,37.5370472,127.0349351,강남구,,,,,20~29,65세 미만 운전자,0
150,150,231,2018,5,12,토요일,1,경상사고,0,0,3,0,57,남,15년이상,,승용,사업용,승용,기타사고,기타,심야,차대차,차대차-기타,안전운전불이행,특별광역시도,성수대교남단사거리,37.5370472,127.0349351,강남구,,,,,50~59,65세 미만 운전자,0
151,151,232,2018,5,13,일요일,15,경상사고,0,0,3,0,71,남,15년이상,,승용,사업용,승용,기타사고,맑음,주간,차대차,차대차-기타,안전운전불이행,특별광역시도,성수대교남단사거리,37.5370472,127.0349351,강남구,,,,,70~79,65세 이상 고령운전자,1
152,152,234,2018,6,26,화요일,9,경상사고,0,0,1,0,27,남,10년미만,,승용,사업용,승용,진입회전사고,비,주간,차대차,측면직각충돌,안전거리미확보,특별광역시도,성수대교남단사거리,37.5370472,127.0349351,강남구,,,,,20~29,65세 미만 운전자,0
153,153,235,2018,6,11,월요일,19,경상사고,0,0,2,0,32,남,3년미만,,승용,비사업용,승용,일직선사고,비,출퇴근,차대차,추돌(진행중),안전거리미확보,특별광역시도,성수대교남단사거리,37.5370472,127.0349351,강남구,,,,,30~39,65세 미만 운전자,0
